LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1701221194.908027,2352164.000,58764,3,GY,1,100,-0.397
1701221194.948019,2352204.000,58764,3,GY,1,100,0.977
1701221194.988011,2352244.000,58764,3,GY,1,100,0.336
1701221195.028003,2352284.000,58781,2,GY,1,100,0.488
1701221195.067995,2352324.000,58781,2,GY,1,100,0.427
1701221195.107987,2352364.000,58804,6,GY,1,100,0.458
1701221195.147979,2352404.000,58804,6,GY,1,100,0.153
1701221195.187971,2352444.000,58804,6,GY,1,100,0.580
1701221195.227963,2352484.000,58804,6,GY,1,100,1.007
1701221195.267955,2352524.000,58804,6,GY,1,100,0.885
1701221195.307947,2352564.000,58804,6,GY,1,100,0.641
1701221195.347939,2352604.000,58819,2,GY,1,100,-0.244
1701221195.387931,2352644.000,58819,2,GY,1,100,-0.610
1701221195.427923,2352684.000,58836,3,GY,1,100,-2.167
1701221195.467915,2352724.000,58836,3,GY,1,100,-2.258
1701221195.507907,2352764.000,58836,3,GY,1,100,-0.885
1701221195.547899,2352804.000,58853,2,GY,1,100,-2.075
1701221195.587891,2352844.000,58853,2,GY,1,100,-0.977
1701221195.623217,2352879.333,58869,3,GY,1,100,-0.885
1701221195.658544,2352914.667,58869,3,GY,1,100,0.244
1701221195.693870,2352950.000,58869,3,GY,1,100,1.251
1701221195.733862,2352990.000,58884,3,GY,1,100,1.312
1701221195.773854,2353030.000,58884,3,GY,1,100,1.312
1701221195.813846,2353070.000,58884,3,GY,1,100,-0.732
1701221195.853838,2353110.000,58902,2,GY,1,100,0.122
1701221195.893830,2353150.000,58902,2,GY,1,100,-0.214
1701221195.933822,2353190.000,58918,3,GY,1,100,0.000
1701221195.973814,2353230.000,58918,3,GY,1,100,0.366
1701221196.013806,2353270.000,58918,3,GY,1,100,-1.007
1701221196.053798,2353310.000,58935,2,GY,1,100,-0.793
1701221196.093790,2353350.000,58935,2,GY,1,100,1.068
1701221196.133782,2353390.000,58950,3,GY,1,100,0.824
1701221196.173774,2353430.000,58950,3,GY,1,100,1.251
1701221196.213766,2353470.000,58950,3,GY,1,100,0.702
1701221196.253758,2353510.000,58967,2,GY,1,100,1.801
1701221196.293750,2353550.000,58967,2,GY,1,100,1.343
1701221196.333742,2353590.000,58983,3,GY,1,100,1.953
1701221196.373734,2353630.000,58983,3,GY,1,100,2.899
1701221196.413726,2353670.000,58983,3,GY,1,100,0.275
1701221196.453718,2353710.000,59001,2,GY,1,100,0.580
1701221196.493710,2353750.000,59001,2,GY,1,100,0.336
1701221196.533702,2353790.000,59015,3,GY,1,100,-0.244
1701221196.573694,2353830.000,59015,3,GY,1,100,0.519
1701221196.613686,2353870.000,59015,3,GY,1,100,1.190
1701221196.653678,2353910.000,59032,3,GY,1,100,-0.122
1701221196.693670,2353950.000,59032,3,GY,1,100,-0.977
1701221196.733662,2353990.000,59032,3,GY,1,100,0.000
1701221196.773654,2354030.000,59048,2,GY,1,100,1.007
1701221196.813646,2354070.000,59048,2,GY,1,100,0.397
1701221196.853638,2354110.000,59066,3,GY,1,100,0.641
1701221196.893630,2354150.000,59066,3,GY,1,100,-0.977
1701221196.933622,2354190.000,59066,3,GY,1,100,-0.031
1701221196.973114,2354229.500,59080,2,GY,1,100,0.031
1701221197.012606,2354269.000,59080,2,GY,1,100,0.671
1701221197.052932,2354309.333,59097,3,GY,1,100,0.946
1701221197.093257,2354349.667,59097,3,GY,1,100,-0.275
1701221197.133582,2354390.000,59097,3,GY,1,100,-0.092
1701221197.173074,2354429.500,59114,2,GY,1,100,0.061
1701221197.212566,2354469.000,59114,2,GY,1,100,-0.183
1701221197.252892,2354509.333,59131,3,GY,1,100,0.397
1701221197.293217,2354549.667,59131,3,GY,1,100,-0.336
1701221197.333542,2354590.000,59131,3,GY,1,100,-0.244
1701221197.373034,2354629.500,59145,2,GY,1,100,0.427
1701221197.412526,2354669.000,59145,2,GY,1,100,-0.031
1701221197.452518,2354709.000,59163,3,GY,1,100,0.183
1701221197.492511,2354749.000,59163,3,GY,1,100,-0.092
1701221197.532502,2354789.000,59163,3,GY,1,100,-0.061
1701221197.568162,2354824.667,59179,3,GY,1,100,-0.183
1701221197.603822,2354860.333,59179,3,GY,1,100,0.153
1701221197.639481,2354896.000,59179,3,GY,1,100,-0.458
1701221197.679473,2354936.000,59196,2,GY,1,100,0.275
1701221197.719465,2354976.000,59196,2,GY,1,100,0.793
1701221197.759457,2355016.000,59211,3,GY,1,100,0.214
1701221197.799449,2355056.000,59211,3,GY,1,100,-0.153
1701221197.839441,2355096.000,59211,3,GY,1,100,0.732
1701221197.879433,2355136.000,59230,2,GY,1,100,0.244
1701221197.919425,2355176.000,59230,2,GY,1,100,0.458
1701221197.959417,2355216.000,59246,3,GY,1,100,0.671
1701221197.999409,2355256.000,59246,3,GY,1,100,0.885
1701221198.039401,2355296.000,59246,3,GY,1,100,0.916
1701221198.079393,2355336.000,59263,2,GY,1,100,0.519
1701221198.119385,2355376.000,59263,2,GY,1,100,0.183
1701221198.159711,2355416.333,59280,3,GY,1,100,0.519
1701221198.200036,2355456.667,59280,3,GY,1,100,0.122
1701221198.240361,2355497.000,59280,3,GY,1,100,1.007
1701221198.280353,2355537.000,59295,2,GY,1,100,0.519
1701221198.320345,2355577.000,59295,2,GY,1,100,-0.244
1701221198.360337,2355617.000,59311,3,GY,1,100,0.397
1701221198.400329,2355657.000,59311,3,GY,1,100,-0.336
1701221198.440321,2355697.000,59311,3,GY,1,100,-0.763
1701221198.480313,2355737.000,59329,3,GY,1,100,-0.427
1701221198.520305,2355777.000,59329,3,GY,1,100,-0.488
1701221198.560297,2355817.000,59329,3,GY,1,100,-0.336
1701221198.600289,2355857.000,59345,2,GY,1,100,0.153
1701221198.640281,2355897.000,59345,2,GY,1,100,0.549
1701221198.680273,2355937.000,59360,3,GY,1,100,-0.153
1701221198.720265,2355977.000,59360,3,GY,1,100,-0.397
1701221198.760257,2356017.000,59360,3,GY,1,100,0.153
1701221198.800249,2356057.000,59377,2,GY,1,100,-0.763
1701221198.840241,2356097.000,59377,2,GY,1,100,-0.763
1701221198.880233,2356137.000,59394,3,GY,1,100,-0.336
1701221198.920225,2356177.000,59394,3,GY,1,100,-0.519
1701221198.960217,2356217.000,59394,3,GY,1,100,-0.732
1701221199.000209,2356257.000,59410,2,GY,1,100,-0.702
1701221199.040201,2356297.000,59410,2,GY,1,100,-1.862
1701221199.080193,2356337.000,59425,3,GY,1,100,-0.305
1701221199.120185,2356377.000,59425,3,GY,1,100,0.397
1701221199.160177,2356417.000,59425,3,GY,1,100,-0.763
1701221199.200169,2356457.000,59442,2,GY,1,100,0.427
1701221199.240161,2356497.000,59442,2,GY,1,100,0.854
1701221199.280153,2356537.000,59459,3,GY,1,100,0.763
1701221199.320145,2356577.000,59459,3,GY,1,100,0.366
1701221199.360137,2356617.000,59459,3,GY,1,100,0.824
1701221199.400129,2356657.000,59475,2,GY,1,100,-0.214
1701221199.440121,2356697.000,59475,2,GY,1,100,0.122
1701221199.475448,2356732.333,59491,3,GY,1,100,0.000
1701221199.510774,2356767.667,59491,3,GY,1,100,-0.031
1701221199.546100,2356803.000,59491,3,GY,1,100,-0.031
1701221199.586092,2356843.000,59507,3,GY,1,100,0.763
1701221199.626084,2356883.000,59507,3,GY,1,100,-0.336
1701221199.666076,2356923.000,59507,3,GY,1,100,-0.580
1701221199.706068,2356963.000,59524,2,GY,1,100,0.397
1701221199.746060,2357003.000,59524,2,GY,1,100,-0.061
1701221199.786052,2357043.000,59543,3,GY,1,100,0.000
1701221199.826044,2357083.000,59543,3,GY,1,100,-0.183
1701221199.866036,2357123.000,59543,3,GY,1,100,0.397
1701221199.906028,2357163.000,59559,2,GY,1,100,0.549
1701221199.946020,2357203.000,59559,2,GY,1,100,-0.214
1701221199.986012,2357243.000,59574,3,GY,1,100,-0.397
1701221200.026004,2357283.000,59574,3,GY,1,100,-0.183
1701221200.065996,2357323.000,59574,3,GY,1,100,0.427
1701221200.105989,2357363.000,59592,3,GY,1,100,0.061
1701221200.145980,2357403.000,59592,3,GY,1,100,-1.190
1701221200.185972,2357443.000,59592,3,GY,1,100,0.366
1701221200.225965,2357483.000,59608,2,GY,1,100,0.671
1701221200.265956,2357523.000,59608,2,GY,1,100,-1.221
1701221200.305699,2357562.750,59628,4,GY,1,100,-0.366
1701221200.345441,2357602.500,59628,4,GY,1,100,-1.648
1701221200.385183,2357642.250,59628,4,GY,1,100,-4.852
1701221200.424925,2357682.000,59628,4,GY,1,100,-4.395
1701221200.464917,2357722.000,59645,2,GY,1,100,-1.617
1701221200.504909,2357762.000,59645,2,GY,1,100,-0.641
1701221200.544901,2357802.000,59660,3,GY,1,100,0.122
1701221200.584893,2357842.000,59660,3,GY,1,100,-0.671
1701221200.624885,2357882.000,59660,3,GY,1,100,0.122
1701221200.664877,2357922.000,59676,2,GY,1,100,0.061
1701221200.704869,2357962.000,59676,2,GY,1,100,0.305
1701221200.745194,2358002.333,59693,3,GY,1,100,-0.061
1701221200.785519,2358042.667,59693,3,GY,1,100,0.061
1701221200.825845,2358083.000,59693,3,GY,1,100,0.000
1701221200.865337,2358122.500,59710,2,GY,1,100,-0.305
1701221200.904829,2358162.000,59710,2,GY,1,100,0.244
1701221200.944821,2358202.000,59727,3,GY,1,100,1.770
1701221200.984813,2358242.000,59727,3,GY,1,100,2.380
1701221201.024805,2358282.000,59727,3,GY,1,100,2.197
1701221201.064797,2358322.000,59745,2,GY,1,100,1.984
1701221201.104789,2358362.000,59745,2,GY,1,100,1.404
1701221201.144781,2358402.000,59763,3,GY,1,100,0.824
1701221201.184773,2358442.000,59763,3,GY,1,100,0.977
1701221201.224765,2358482.000,59763,3,GY,1,100,0.732
1701221201.265090,2358522.333,59779,3,GY,1,100,0.336
1701221201.305415,2358562.667,59779,3,GY,1,100,0.305
1701221201.345741,2358603.000,59779,3,GY,1,100,0.031
1701221201.378734,2358636.000,59795,2,GY,1,100,0.214
1701221201.411728,2358669.000,59795,2,GY,1,100,0.000
1701221201.451720,2358709.000,59813,3,GY,1,100,-0.183
1701221201.491712,2358749.000,59813,3,GY,1,100,0.000
1701221201.531704,2358789.000,59813,3,GY,1,100,0.000
1701221201.571696,2358829.000,59830,2,GY,1,100,0.061
1701221201.611688,2358869.000,59830,2,GY,1,100,0.244
1701221201.651680,2358909.000,59846,3,GY,1,100,0.549
1701221201.691672,2358949.000,59846,3,GY,1,100,-0.183
1701221201.731664,2358989.000,59846,3,GY,1,100,-0.031
1701221201.771656,2359029.000,59862,2,GY,1,100,-0.275
1701221201.811648,2359069.000,59862,2,GY,1,100,0.336
1701221201.851640,2359109.000,59878,3,GY,1,100,0.183
1701221201.891632,2359149.000,59878,3,GY,1,100,0.397
1701221201.931624,2359189.000,59878,3,GY,1,100,0.488
1701221201.971616,2359229.000,59895,3,GY,1,100,-0.031
1701221202.011608,2359269.000,59895,3,GY,1,100,-0.305
1701221202.051600,2359309.000,59895,3,GY,1,100,0.092
1701221202.091592,2359349.000,59911,2,GY,1,100,-0.061
1701221202.131584,2359389.000,59911,2,GY,1,100,0.305
1701221202.171576,2359429.000,59929,3,GY,1,100,0.305
1701221202.211568,2359469.000,59929,3,GY,1,100,0.702
1701221202.251560,2359509.000,59929,3,GY,1,100,0.580
1701221202.291552,2359549.000,59943,2,GY,1,100,0.763
1701221202.331544,2359589.000,59943,2,GY,1,100,0.305
1701221202.371536,2359629.000,59960,3,GY,1,100,0.031
1701221202.411528,2359669.000,59960,3,GY,1,100,0.122
1701221202.451520,2359709.000,59960,3,GY,1,100,0.275
1701221202.491512,2359749.000,59977,2,GY,1,100,0.183
1701221202.531504,2359789.000,59977,2,GY,1,100,0.275
1701221202.571496,2359829.000,59994,3,GY,1,100,0.061
1701221202.611488,2359869.000,59994,3,GY,1,100,0.702
1701221202.651480,2359909.000,59994,3,GY,1,100,2.686
1701221202.691472,2359949.000,60010,2,GY,1,100,3.510
1701221202.731464,2359989.000,60010,2,GY,1,100,3.296
1701221202.771456,2360029.000,60028,3,GY,1,100,4.425
1701221202.811448,2360069.000,60028,3,GY,1,100,5.280
1701221202.851440,2360109.000,60028,3,GY,1,100,0.885
1701221202.891432,2360149.000,60046,2,GY,1,100,-1.312
1701221202.931424,2360189.000,60046,2,GY,1,100,-1.556
1701221202.971416,2360229.000,60063,3,GY,1,100,-6.836
1701221203.011408,2360269.000,60063,3,GY,1,100,-11.841
1701221203.051400,2360309.000,60063,3,GY,1,100,-8.942
1701221203.091392,2360349.000,60079,3,GY,1,100,-0.397
1701221203.131384,2360389.000,60079,3,GY,1,100,-4.120
1701221203.171376,2360429.000,60079,3,GY,1,100,0.244
1701221203.211868,2360469.500,60097,2,GY,1,100,0.885
1701221203.252360,2360510.000,60097,2,GY,1,100,0.580
1701221203.287686,2360545.333,60113,3,GY,1,100,0.580
1701221203.323012,2360580.667,60113,3,GY,1,100,3.418
1701221203.358339,2360616.000,60113,3,GY,1,100,6.470
1701221203.398331,2360656.000,60130,3,GY,1,100,2.167
1701221203.438323,2360696.000,60130,3,GY,1,100,0.122
1701221203.478315,2360736.000,60130,3,GY,1,100,1.129
1701221203.517807,2360775.500,60146,2,GY,1,100,-0.122
1701221203.557299,2360815.000,60146,2,GY,1,100,0.183
1701221203.597291,2360855.000,60164,3,GY,1,100,0.641
1701221203.637283,2360895.000,60164,3,GY,1,100,0.671
1701221203.677275,2360935.000,60164,3,GY,1,100,2.625
1701221203.717267,2360975.000,60180,2,GY,1,100,2.167
1701221203.757259,2361015.000,60180,2,GY,1,100,1.984
1701221203.797251,2361055.000,60198,3,GY,1,100,1.312
1701221203.837243,2361095.000,60198,3,GY,1,100,0.031
1701221203.877235,2361135.000,60198,3,GY,1,100,-0.183
1701221203.917727,2361175.500,60214,2,GY,1,100,0.153
1701221203.958219,2361216.000,60214,2,GY,1,100,-0.031
1701221203.997878,2361255.667,60231,3,GY,1,100,0.214
1701221204.037536,2361295.333,60231,3,GY,1,100,2.319
1701221204.077195,2361335.000,60231,3,GY,1,100,3.906
1701221204.117687,2361375.500,60248,2,GY,1,100,1.495
1701221204.158179,2361416.000,60248,2,GY,1,100,0.977
1701221204.197838,2361455.667,60267,3,GY,1,100,0.763
1701221204.237496,2361495.333,60267,3,GY,1,100,1.160
1701221204.277155,2361535.000,60267,3,GY,1,100,0.214
1701221204.317147,2361575.000,60283,2,GY,1,100,-0.366
1701221204.357139,2361615.000,60283,2,GY,1,100,-0.488
1701221204.397131,2361655.000,60298,3,GY,1,100,0.519
1701221204.437123,2361695.000,60298,3,GY,1,100,0.427
1701221204.477115,2361735.000,60298,3,GY,1,100,-0.061
1701221204.517107,2361775.000,60315,3,GY,1,100,0.000
1701221204.557099,2361815.000,60315,3,GY,1,100,-0.275
1701221204.597091,2361855.000,60315,3,GY,1,100,-0.153
1701221204.637083,2361895.000,60332,2,GY,1,100,0.336
1701221204.677075,2361935.000,60332,2,GY,1,100,-0.366
1701221204.717067,2361975.000,60348,3,GY,1,100,-0.183
1701221204.757059,2362015.000,60348,3,GY,1,100,0.214
1701221204.797051,2362055.000,60348,3,GY,1,100,0.366
1701221204.837043,2362095.000,60366,2,GY,1,100,-0.031
1701221204.877035,2362135.000,60366,2,GY,1,100,-0.092
1701221204.917027,2362175.000,60382,3,GY,1,100,-0.153
1701221204.957019,2362215.000,60382,3,GY,1,100,-0.427
1701221204.997011,2362255.000,60382,3,GY,1,100,-0.305
1701221205.037003,2362295.000,60399,2,GY,1,100,0.427
1701221205.076995,2362335.000,60399,2,GY,1,100,0.488
1701221205.116987,2362375.000,60416,3,GY,1,100,0.946
1701221205.156979,2362415.000,60416,3,GY,1,100,0.427
1701221205.196971,2362455.000,60416,3,GY,1,100,0.244
1701221205.232631,2362490.667,60432,3,GY,1,100,0.244
1701221205.268291,2362526.333,60432,3,GY,1,100,0.641
1701221205.303950,2362562.000,60432,3,GY,1,100,0.946
1701221205.343942,2362602.000,60447,2,GY,1,100,0.305
1701221205.383934,2362642.000,60447,2,GY,1,100,0.122
1701221205.423926,2362682.000,60470,4,GY,1,100,0.214
1701221205.463918,2362722.000,60470,4,GY,1,100,0.275
1701221205.503910,2362762.000,60470,4,GY,1,100,-0.183
1701221205.543902,2362802.000,60470,4,GY,1,100,-0.671
1701221205.583894,2362842.000,60486,2,GY,1,100,-0.305
1701221205.623886,2362882.000,60486,2,GY,1,100,-0.427
1701221205.663878,2362922.000,60503,3,GY,1,100,-0.305
1701221205.703870,2362962.000,60503,3,GY,1,100,0.244
1701221205.743862,2363002.000,60503,3,GY,1,100,-0.336
1701221205.783854,2363042.000,60520,2,GY,1,100,-1.221
1701221205.823846,2363082.000,60520,2,GY,1,100,-0.854
1701221205.863838,2363122.000,60535,3,GY,1,100,-0.641
1701221205.903830,2363162.000,60535,3,GY,1,100,0.153
1701221205.943822,2363202.000,60535,3,GY,1,100,0.366
1701221205.983814,2363242.000,60551,3,GY,1,100,0.732
1701221206.023806,2363282.000,60551,3,GY,1,100,-0.061
1701221206.063798,2363322.000,60551,3,GY,1,100,-0.427
1701221206.103790,2363362.000,60568,2,GY,1,100,-0.305
1701221206.143782,2363402.000,60568,2,GY,1,100,-0.580
1701221206.183774,2363442.000,60585,3,GY,1,100,0.031
1701221206.223766,2363482.000,60585,3,GY,1,100,-0.458
1701221206.263758,2363522.000,60585,3,GY,1,100,-0.092
1701221206.303750,2363562.000,60600,2,GY,1,100,-0.366
1701221206.343742,2363602.000,60600,2,GY,1,100,-0.336
1701221206.383734,2363642.000,60616,3,GY,1,100,0.031
1701221206.423726,2363682.000,60616,3,GY,1,100,0.275
1701221206.463718,2363722.000,60616,3,GY,1,100,0.061
1701221206.503710,2363762.000,60634,2,GY,1,100,0.000
1701221206.543702,2363802.000,60634,2,GY,1,100,0.061
1701221206.583694,2363842.000,60650,3,GY,1,100,0.549
1701221206.623686,2363882.000,60650,3,GY,1,100,0.702
1701221206.663678,2363922.000,60650,3,GY,1,100,-0.488
1701221206.703671,2363962.000,60665,2,GY,1,100,-0.336
1701221206.743662,2364002.000,60665,2,GY,1,100,-0.702
1701221206.783654,2364042.000,60682,3,GY,1,100,-0.214
1701221206.823647,2364082.000,60682,3,GY,1,100,-0.519
1701221206.863638,2364122.000,60682,3,GY,1,100,0.305
1701221206.903630,2364162.000,60699,2,GY,1,100,0.000
1701221206.943623,2364202.000,60699,2,GY,1,100,-0.610
1701221206.979282,2364237.667,60715,3,GY,1,100,-0.183
1701221207.014942,2364273.333,60715,3,GY,1,100,-0.366
1701221207.050601,2364309.000,60715,3,GY,1,100,0.092
1701221207.090593,2364349.000,60731,3,GY,1,100,-0.732
1701221207.130585,2364389.000,60731,3,GY,1,100,0.488
1701221207.170577,2364429.000,60731,3,GY,1,100,-0.031
1701221207.210569,2364469.000,60747,2,GY,1,100,0.244
1701221207.250561,2364509.000,60747,2,GY,1,100,0.519
1701221207.290553,2364549.000,60764,3,GY,1,100,-0.488
1701221207.330545,2364589.000,60764,3,GY,1,100,0.336
1701221207.370537,2364629.000,60764,3,GY,1,100,1.099
1701221207.410529,2364669.000,60780,2,GY,1,100,1.740
1701221207.450521,2364709.000,60780,2,GY,1,100,-0.092
1701221207.490513,2364749.000,60798,3,GY,1,100,0.305
1701221207.530505,2364789.000,60798,3,GY,1,100,0.427
1701221207.570497,2364829.000,60798,3,GY,1,100,0.671
1701221207.610489,2364869.000,60812,2,GY,1,100,1.221
1701221207.650481,2364909.000,60812,2,GY,1,100,1.709
1701221207.690473,2364949.000,60831,3,GY,1,100,0.916
1701221207.730465,2364989.000,60831,3,GY,1,100,1.282
1701221207.770457,2365029.000,60831,3,GY,1,100,0.122
1701221207.810449,2365069.000,60848,3,GY,1,100,-0.610
1701221207.850441,2365109.000,60848,3,GY,1,100,0.122
1701221207.890433,2365149.000,60848,3,GY,1,100,-0.031
1701221207.930425,2365189.000,60867,2,GY,1,100,1.038
1701221207.970417,2365229.000,60867,2,GY,1,100,0.885
1701221208.010409,2365269.000,60881,3,GY,1,100,0.580
1701221208.050401,2365309.000,60881,3,GY,1,100,0.092
1701221208.090394,2365349.000,60881,3,GY,1,100,0.153
1701221208.130385,2365389.000,60899,2,GY,1,100,1.221
1701221208.170377,2365429.000,60899,2,GY,1,100,2.380
1701221208.210036,2365468.667,60915,3,GY,1,100,0.641
1701221208.249695,2365508.333,60915,3,GY,1,100,0.732
1701221208.289354,2365548.000,60915,3,GY,1,100,0.793
1701221208.329346,2365588.000,60932,2,GY,1,100,0.488
1701221208.369338,2365628.000,60932,2,GY,1,100,0.122
1701221208.409330,2365668.000,60946,3,GY,1,100,0.092
1701221208.449322,2365708.000,60946,3,GY,1,100,0.031
1701221208.489314,2365748.000,60946,3,GY,1,100,0.122
1701221208.529306,2365788.000,60966,2,GY,1,100,-0.031
1701221208.569298,2365828.000,60966,2,GY,1,100,0.366
1701221208.609290,2365868.000,60982,3,GY,1,100,-0.122
1701221208.649282,2365908.000,60982,3,GY,1,100,-0.122
1701221208.689274,2365948.000,60982,3,GY,1,100,0.336
1701221208.729266,2365988.000,60999,2,GY,1,100,-0.427
1701221208.769258,2366028.000,60999,2,GY,1,100,-0.397
1701221208.809250,2366068.000,61014,3,GY,1,100,-0.641
1701221208.849242,2366108.000,61014,3,GY,1,100,-0.458
1701221208.889234,2366148.000,61014,3,GY,1,100,-0.488
1701221208.929226,2366188.000,61031,2,GY,1,100,-0.214
1701221208.969218,2366228.000,61031,2,GY,1,100,0.549
1701221209.004877,2366263.667,61047,3,GY,1,100,-0.275
1701221209.040537,2366299.333,61047,3,GY,1,100,-0.336
1701221209.076196,2366335.000,61047,3,GY,1,100,0.366
1701221209.116189,2366375.000,61065,3,GY,1,100,0.244
1701221209.156181,2366415.000,61065,3,GY,1,100,0.244
1701221209.196172,2366455.000,61065,3,GY,1,100,0.061
1701221209.236165,2366495.000,61082,2,GY,1,100,-0.305
1701221209.276157,2366535.000,61082,2,GY,1,100,0.397
1701221209.316149,2366575.000,61098,3,GY,1,100,0.092
1701221209.356141,2366615.000,61098,3,GY,1,100,-0.549
1701221209.396132,2366655.000,61098,3,GY,1,100,-0.458
1701221209.436125,2366695.000,61114,2,GY,1,100,-0.214
1701221209.476117,2366735.000,61114,2,GY,1,100,-0.488
1701221209.516109,2366775.000,61132,3,GY,1,100,-0.641
1701221209.556101,2366815.000,61132,3,GY,1,100,-0.336
1701221209.596093,2366855.000,61132,3,GY,1,100,0.732
1701221209.636085,2366895.000,61147,2,GY,1,100,-0.580
1701221209.676077,2366935.000,61147,2,GY,1,100,-0.732
1701221209.716069,2366975.000,61163,3,GY,1,100,0.183
1701221209.756061,2367015.000,61163,3,GY,1,100,0.580
1701221209.796053,2367055.000,61163,3,GY,1,100,0.183
1701221209.836045,2367095.000,61180,3,GY,1,100,0.000
1701221209.876037,2367135.000,61180,3,GY,1,100,0.427
1701221209.916029,2367175.000,61180,3,GY,1,100,-0.916
1701221209.956021,2367215.000,61197,2,GY,1,100,-0.610
1701221209.996013,2367255.000,61197,2,GY,1,100,-0.397
1701221210.036005,2367295.000,61213,3,GY,1,100,0.183
1701221210.075997,2367335.000,61213,3,GY,1,100,1.251
1701221210.115989,2367375.000,61213,3,GY,1,100,-0.427
1701221210.155981,2367415.000,61229,2,GY,1,100,0.275
1701221210.195973,2367455.000,61229,2,GY,1,100,1.709
1701221210.235965,2367495.000,61245,3,GY,1,100,1.099
1701221210.275957,2367535.000,61245,3,GY,1,100,1.648
1701221210.315949,2367575.000,61245,3,GY,1,100,2.563
1701221210.355941,2367615.000,61262,2,GY,1,100,0.671
1701221210.395933,2367655.000,61262,2,GY,1,100,-0.275
1701221210.435925,2367695.000,61279,3,GY,1,100,-0.854
1701221210.475917,2367735.000,61279,3,GY,1,100,-0.244
1701221210.515909,2367775.000,61279,3,GY,1,100,2.228
1701221210.555901,2367815.000,61303,3,GY,1,100,4.547
1701221210.595893,2367855.000,61303,3,GY,1,100,3.448
1701221210.635885,2367895.000,61303,3,GY,1,100,-1.282
1701221210.675877,2367935.000,61318,3,GY,1,100,-0.549
1701221210.715869,2367975.000,61318,3,GY,1,100,-0.946
1701221210.755861,2368015.000,61318,3,GY,1,100,-0.183
1701221210.791521,2368050.667,61335,3,GY,1,100,0.671
1701221210.827180,2368086.333,61335,3,GY,1,100,-0.641
1701221210.862840,2368122.000,61335,3,GY,1,100,-0.671
1701221210.902832,2368162.000,61351,2,GY,1,100,0.458
1701221210.942824,2368202.000,61351,2,GY,1,100,-0.031
1701221210.982816,2368242.000,61370,3,GY,1,100,-0.183
1701221211.022808,2368282.000,61370,3,GY,1,100,0.031
1701221211.062800,2368322.000,61370,3,GY,1,100,-0.702
1701221211.102792,2368362.000,61385,2,GY,1,100,-0.244
1701221211.142784,2368402.000,61385,2,GY,1,100,-0.641
1701221211.182776,2368442.000,61402,3,GY,1,100,-1.251
1701221211.222768,2368482.000,61402,3,GY,1,100,-0.671
1701221211.262760,2368522.000,61402,3,GY,1,100,0.641
1701221211.302752,2368562.000,61418,3,GY,1,100,-0.061
1701221211.342744,2368602.000,61418,3,GY,1,100,-0.580
1701221211.382736,2368642.000,61418,3,GY,1,100,-0.549
1701221211.422728,2368682.000,61435,2,GY,1,100,-0.427
1701221211.462720,2368722.000,61435,2,GY,1,100,0.397
1701221211.502712,2368762.000,61452,3,GY,1,100,0.031
1701221211.542704,2368802.000,61452,3,GY,1,100,-0.519
1701221211.582696,2368842.000,61452,3,GY,1,100,-0.183
1701221211.622688,2368882.000,61467,2,GY,1,100,0.092
1701221211.662680,2368922.000,61467,2,GY,1,100,-0.244
1701221211.702672,2368962.000,61483,3,GY,1,100,-0.244
1701221211.742664,2369002.000,61483,3,GY,1,100,-0.427
1701221211.782656,2369042.000,61483,3,GY,1,100,-0.610
1701221211.822648,2369082.000,61501,2,GY,1,100,0.366
1701221211.862640,2369122.000,61501,2,GY,1,100,0.275
1701221211.902632,2369162.000,61517,3,GY,1,100,0.153
1701221211.942624,2369202.000,61517,3,GY,1,100,0.214
1701221211.982616,2369242.000,61517,3,GY,1,100,0.427
1701221212.022608,2369282.000,61532,2,GY,1,100,-0.183
1701221212.062600,2369322.000,61532,2,GY,1,100,-0.427
